Order ID,Order Date,Ship Date,Customer ID,Product ID,Sales,Quantity,Profit,Shipping Cost,Discount,Order Priority,Ship Mode
CA-2015-AH10075140-42301,2015-10-24,2015-10-25,AH-100751406,FUR-TA-5421,637.9,3,-127.58,188.95,0.3,Critical,First Class
IN-2015-AG1033059-42197,2015-07-12,2015-07-14,AG-1033059,OFF-AP-3574,1722.28,4,539.44,430.04,0.17,Critical,Second Class
CA-2015-AH10075140-42301,2015-10-24,2015-10-25,AH-100751406,FUR-FU-3936,210.68,2,50.56,79.52,0,Critical,First Class
ES-2015-NF1847548-42248,2015-09-01,2015-09-01,NF-1847548,OFF-AP-3581,1007.42,2,134.3,428.83,0.1,Critical,Same Day
CA-2015-AH10075140-42301,2015-10-24,2015-10-25,AH-100751406,FUR-TA-4943,240.74,4,-13.76,68.01,0.3,Critical,First Class
IN-2012-DR129407-41066,2012-06-06,2012-06-10,DR-129407,OFF-AP-4966,4624.29,9,1644.03,427.46,0.1,Medium,Second Class
ES-2012-NB1865548-41194,2012-10-12,2012-10-12,NB-1865548,OFF-ST-6049,1066.45,6,-11.93,427.24,0.1,Critical,Same Day
IN-2014-NM1844527-41800,2014-06-10,2014-06-10,NM-1844527,TEC-CO-5991,957.6,4,0,427.1,0,Critical,Same Day
IN-2015-TA213857-42351,2015-12-13,2015-12-17,TA-213857,OFF-AP-4508,4864.32,10,162.12,426.09,0.1,Medium,Standard Class
CA-2014-AH10075140-41898,2014-09-16,2014-09-21,AH-100751406,OFF-BI-4338,841.57,2,294.55,57.49,0.2,Medium,Standard Class
ID-2015-SC20380102-42165,2015-06-10,2015-06-11,SC-20380102,OFF-AP-3580,1433.84,3,-84.37,424.81,0.15,High,First Class
SF-2012-PA9060117-40954,2012-02-15,2012-02-16,PA-9060117,OFF-ST-6047,2784.6,14,779.52,422.25,0,Critical,First Class
ES-2014-RB19570120-41971,2014-11-28,2014-12-04,RB-19570120,FUR-BO-5760,3063.27,7,1470.21,419.38,0,Low,Standard Class
CA-2014-AH10075140-41817,2014-06-27,2014-06-27,AH-100751404,OFF-SU-5635,231.72,2,11.59,43.08,0,Critical,Same Day
CA-2015-AH10075140-42110,2015-04-16,2015-04-19,AH-100751404,FUR-FU-4756,196.45,5,70.72,36.52,0,Medium,First Class
US-2012-LH1675036-41129,2012-08-08,2012-08-08,LH-1675036,TEC-PH-5839,2044.8,6,-332.28,417.99,0.2,High,Same Day
CA-2014-AH10075140-41991,2014-12-18,2014-12-22,AH-100751402,TEC-AC-6351,165.6,3,-6.21,11.15,0.2,Medium,Standard Class
IN-2013-KB1658527-41488,2013-08-02,2013-08-04,KB-1658527,TEC-CO-3608,1521,4,0,416.74,0,High,First Class
ES-2013-LH1715545-41444,2013-06-19,2013-06-19,LH-1715545,OFF-AP-4507,2443.91,5,760.31,416.33,0.1,High,Same Day
CA-2015-AH1007523-42101,2015-04-07,2015-04-12,AH-1007523,OFF-ST-4257,137.31,1,54.9,11.13,0,High,Standard Class
IR-2014-MZ751560-41853,2014-08-02,2014-08-02,MZ-751560,TEC-MA-4210,1141.8,10,570.9,415.01,0,Critical,Same Day
IN-2015-DM1334558-42146,2015-05-22,2015-05-25,DM-1334558,OFF-ST-4266,1865.97,9,802.17,413.95,0,Critical,Second Class
ID-2012-CA1196566-40949,2012-02-10,2012-02-15,CA-1196566,TEC-PH-5841,6998.64,11,2939.31,413.8,0,Medium,Standard Class
ES-2014-SC20305120-41909,2014-09-27,2014-09-27,SC-20305120,FUR-BO-3903,1091.25,3,119.97,411.64,0,Critical,Same Day
IN-2015-MH1811558-42157,2015-06-02,2015-06-04,MH-1811558,FUR-BO-4862,1094.22,3,328.23,411.06,0,Critical,First Class
IN-2014-KS163007-41912,2014-09-30,2014-10-03,KS-163007,FUR-BO-3640,1320.62,4,484.22,410.88,0.1,Critical,First Class
IN-2012-BG1174078-41108,2012-07-18,2012-07-19,BG-1174078,TEC-PH-5356,2555.64,4,664.44,410.22,0,High,First Class
RS-2015-CR2625108-42230,2015-08-14,2015-08-16,CR-2625108,FUR-BO-5950,3498.72,8,594.72,410.05,0,Medium,Second Class
CA-2015-AH10075140-42301,2015-10-24,2015-10-25,AH-100751406,FUR-FU-4022,35,4,14.7,8.98,0,Critical,First Class
IN-2015-DK1309027-42308,2015-10-31,2015-11-03,DK-1309027,TEC-CO-3611,2272.86,6,977.22,406.53,0,High,First Class
IN-2014-JL1583527-41845,2014-07-25,2014-07-30,JL-1583527,TEC-PH-3806,5211.12,8,833.76,404.97,0,Medium,Standard Class
IN-2015-AP1072058-42284,2015-10-07,2015-10-11,AP-1072058,TEC-PH-5269,2582.16,4,361.44,404.08,0,High,Standard Class
IN-2015-CR1282058-42294,2015-10-17,2015-10-21,CR-1282058,TEC-PH-5356,3194.55,5,830.55,403.97,0,High,Standard Class
IN-2014-BF110807-41976,2014-12-03,2014-12-06,BF-110807,FUR-CH-4531,1705,4,378.88,403.46,0.1,Critical,Second Class
IN-2015-JM15265102-42316,2015-11-08,2015-11-10,JM-15265102,OFF-AP-3571,1538.72,6,325.7,403.26,0.15,High,First Class
IN-2014-NM1844527-41800,2014-06-10,2014-06-10,NM-1844527,FUR-CH-5378,1381.32,3,593.91,403.15,0,Critical,Same Day
IT-2012-TW2102545-41172,2012-09-20,2012-09-22,TW-2102545,FUR-BO-5760,1181.55,3,498.81,401.25,0.1,Critical,Second Class
IT-2012-RB1933045-41080,2012-06-20,2012-06-23,RB-1933045,FUR-CH-4530,1696.25,4,734.93,401.13,0.1,High,First Class
CA-2015-AH10075140-42273,2015-09-26,2015-09-29,AH-100751406,OFF-SU-3839,190.9,2,-42.95,8.72,0.2,Medium,First Class
CA-2015-AH10075140-42144,2015-05-20,2015-05-25,AH-100751408,FUR-CH-5429,314.35,3,-35.36,6.19,0.2,Medium,Second Class
SF-2015-AB10060117-42334,2015-11-26,2015-11-29,AB-10060117,OFF-AP-4732,1237.56,4,606.36,400.03,0,Critical,Second Class
EG-2013-JR567038-41363,2013-03-30,2013-04-01,JR-567038,TEC-PH-5355,1274.7,2,140.16,399.96,0,Critical,First Class
MX-2012-MD1735028-41222,2012-11-09,2012-11-14,MD-1735028,OFF-AP-4962,3172.14,9,856.44,399.849,0,Medium,Second Class
CA-2015-AH10075140-42301,2015-10-24,2015-10-25,AH-100751406,OFF-PA-6415,43.44,8,21.29,5.97,0,Critical,First Class
ES-2013-EB13840139-41487,2013-08-01,2013-08-06,EB-13840139,OFF-AP-4743,3979.29,7,1989.54,398.5,0,Medium,Second Class
CA-2014-AH10075140-41991,2014-12-18,2014-12-22,AH-100751402,OFF-PA-6577,51.84,10,18.14,4.93,0.2,Medium,Standard Class
CA-2014-AH10075140-41817,2014-06-27,2014-06-27,AH-100751404,OFF-FA-5459,17.9,5,8.95,4.89,0,Critical,Same Day
CA-2014-AH10075140-41817,2014-06-27,2014-06-27,AH-100751404,OFF-PA-3115,12.48,2,5.62,2.73,0,Critical,Same Day
AJ-2014-JL58359-41662,2014-01-23,2014-01-27,JL-58359,FUR-TA-3358,2058,4,946.68,393.62,0,High,Standard Class
IN-2012-EP1391559-41049,2012-05-20,2012-05-24,EP-1391559,FUR-BO-5967,2539.88,7,709.94,393.58,0.07,High,Second Class
ES-2015-MS17770139-42275,2015-09-28,2015-10-01,MS-17770139,FUR-BO-3626,2898.21,7,1420.02,393.46,0,High,First Class
IT-2012-CM1265545-41218,2012-11-05,2012-11-07,CM-1265545,TEC-MA-5007,1320.01,5,357.16,390.2,0.15,Critical,First Class
LH-2015-JC610575-42032,2015-01-28,2015-01-30,JC-610575,FUR-TA-3345,2171.16,8,-2750.28,390.09,0.7,High,Second Class
IN-2015-GB145307-42260,2015-09-13,2015-09-19,GB-145307,TEC-CO-4593,4448.22,13,444.48,386.38,0.1,Medium,Standard Class
CA-2015-AH10075140-42335,2015-11-27,2015-12-01,AH-100751408,OFF-AR-5327,12.84,3,3.72,1.88,0,Medium,Standard Class
US-2012-JH161805-41264,2012-12-21,2012-12-23,JH-161805,TEC-PH-3149,2300.62,9,38.2,386.003,0.4,High,First Class
EG-2014-MT807038-41675,2014-02-05,2014-02-07,MT-807038,FUR-BO-5951,2615.94,6,1072.44,384.41,0,Critical,Second Class
IN-2012-AB1010558-41270,2012-12-27,2012-12-28,AB-1010558,TEC-CO-6010,1066.68,3,394.65,383.68,0,Critical,First Class
CA-2015-AH10075140-42301,2015-10-24,2015-10-25,AH-100751406,OFF-AP-4739,2.22,1,0.67,1.64,0,Critical,First Class
LT-2012-CV280572-41025,2012-04-26,2012-04-29,CV-280572,TEC-PH-5354,2544.6,4,814.2,383.01,0,High,First Class
IN-2012-NH1861092-41187,2012-10-05,2012-10-10,NH-1861092,FUR-TA-4645,3694.68,4,886.68,382.77,0,High,Standard Class
ID-2014-HJ1487527-41875,2014-08-24,2014-08-26,HJ-1487527,FUR-TA-5065,2214.85,7,-221.57,382.1,0.3,Critical,Second Class
MX-2014-JL1517518-41903,2014-09-21,2014-09-24,JL-1517518,FUR-CH-5776,1236.48,4,111.28,381.219,0,Critical,Second Class
MX-2015-MY1829593-42355,2015-12-17,2015-12-19,MY-1829593,OFF-AP-4505,1805.9,5,126.4,381.14,0,Critical,First Class
CA-2012-AH10075140-41228,2012-11-15,2012-11-21,AH-100751404,OFF-LA-5591,5.22,2,2.4,1.51,0,Medium,Standard Class
CA-2013-AH10075140-41629,2013-12-21,2013-12-23,AH-100751406,OFF-AR-5458,3.01,2,0.34,1.38,0.2,High,Second Class
CA-2015-AH10075140-42273,2015-09-26,2015-09-29,AH-100751406,OFF-BI-3301,8.6,5,-6.3,1.37,0.7,Medium,First Class
MX-2015-KC1654093-42158,2015-06-03,2015-06-07,KC-1654093,OFF-AP-4507,1810.3,5,54.3,378.258,0,High,Standard Class
MX-2015-CS1246093-42259,2015-09-12,2015-09-14,CS-1246093,TEC-PH-5354,2120.5,5,106,377.704,0,Critical,First Class
IN-2015-HA1492027-42111,2015-04-17,2015-04-17,HA-1492027,TEC-PH-3148,1275,2,140.22,377.58,0,Critical,Same Day
ES-2013-MT1781545-41599,2013-11-21,2013-11-24,MT-1781545,TEC-MA-5017,1593.65,7,-225.16,377.03,0.15,Critical,Second Class
ES-2015-FW1439545-42069,2015-03-06,2015-03-08,FW-1439545,FUR-BO-3627,1114.24,3,383.71,376.88,0.1,Critical,First Class
ES-2013-BH1171048-41478,2013-07-23,2013-07-28,BH-1171048,TEC-PH-3807,2944.08,5,1112.13,376.58,0.1,High,Standard Class
ID-2015-DK1289559-42315,2015-11-07,2015-11-09,DK-1289559,OFF-AP-4964,3309.26,7,318.86,374.8,0.17,High,First Class
MX-2015-KD1627018-42330,2015-11-22,2015-11-24,KD-1627018,FUR-CH-4544,897.48,9,322.92,374.376,0,Critical,First Class
ES-2012-SC208458-41070,2012-06-10,2012-06-13,SC-208458,FUR-BO-4848,2056.05,5,390.6,372.5,0,High,First Class
MX-2013-CY1274582-41531,2013-09-14,2013-09-19,CY-1274582,TEC-CO-6010,2365.66,10,18.86,372.318,0.002,High,Standard Class
IN-2012-HL150407-41237,2012-11-24,2012-11-24,HL-150407,TEC-CO-3596,1336.36,7,44.44,371.74,0.4,Critical,Same Day
IN-2013-CT1199566-41496,2013-08-10,2013-08-12,CT-1199566,TEC-CO-4591,3038.64,8,1245.84,371.51,0,High,First Class
ES-2014-CC12370139-41718,2014-03-20,2014-03-23,CC-12370139,OFF-AP-3573,2698.65,9,890.46,369.98,0,High,Second Class
LT-2014-GR456072-42003,2014-12-30,2015-01-04,GR-456072,TEC-CO-3688,3799.08,12,455.76,369.73,0,Medium,Standard Class
IN-2013-TT2107058-41551,2013-10-04,2013-10-09,TT-2107058,FUR-CH-4656,2756.34,6,413.28,369.4,0,High,Standard Class
IT-2013-PO19195120-41492,2013-08-06,2013-08-07,PO-19195120,TEC-PH-3146,983.88,8,-11.16,369.17,0.1,Critical,First Class
IN-2013-ED13885144-41549,2013-10-02,2013-10-02,ED-13885144,FUR-CH-4530,1719.81,5,117.66,368.44,0.27,High,Same Day
IN-2015-AP1091559-42089,2015-03-26,2015-03-29,AP-1091559,OFF-AP-4966,1421.54,3,428.12,367.57,0.17,Critical,First Class
MX-2015-TM2149031-42329,2015-11-21,2015-11-21,TM-2149031,TEC-CO-3597,1053.69,5,441.29,367.549,0.002,High,Same Day
IT-2012-AW1084091-41242,2012-11-29,2012-11-30,AW-1084091,TEC-CO-4792,1440.84,8,-1268.04,367.35,0.5,Critical,First Class
IN-2012-DP131057-41215,2012-11-02,2012-11-04,DP-131057,FUR-CH-4530,2544.37,6,621.79,366.89,0.1,Critical,Second Class
CA-2015-AH10075140-42144,2015-05-20,2015-05-25,AH-100751408,OFF-PA-6504,27.89,7,10.11,1.26,0.2,Medium,Second Class
RO-2013-SG10605107-41614,2013-12-06,2013-12-06,SG-10605107,TEC-CO-4571,1554.48,8,341.76,366.58,0,High,Same Day
MX-2014-BM1178582-41976,2014-12-03,2014-12-04,BM-1178582,TEC-PH-5839,1278,3,89.46,365.902,0,High,First Class
MX-2013-FH1436582-41628,2013-12-20,2013-12-24,FH-1436582,TEC-PH-3806,3474.08,8,625.28,365.652,0,High,Standard Class
MX-2013-DK1337582-41530,2013-09-13,2013-09-15,DK-1337582,TEC-PH-3148,2550,6,357,365.2,0,Medium,Second Class
CA-2015-AS10090140-42264,2015-09-17,2015-09-19,AS-100901406,OFF-BI-4343,538.19,2,-412.62,209.3,0.7,Critical,First Class
CA-2012-AS10090140-41173,2012-09-21,2012-09-28,AS-100901406,FUR-CH-5430,579.53,4,83.71,64.56,0.1,Medium,Standard Class
CA-2013-AS10090140-41587,2013-11-09,2013-11-13,AS-100901402,FUR-TA-3427,1024.38,7,215.12,62.17,0,Medium,Standard Class
TU-2013-SF10200134-41417,2013-05-23,2013-05-26,SF-10200134,TEC-PH-5815,934.25,14,-1331.65,363.73,0.6,High,First Class
CA-2014-AS10090140-41812,2014-06-22,2014-06-27,AS-100901406,FUR-BO-5529,353.57,2,-44.2,48.18,0.2,High,Standard Class
SG-2015-JW5220111-42108,2015-04-14,2015-04-17,JW-5220111,TEC-PH-3805,3908.88,6,1563.48,363.16,0,Medium,Second Class
MX-2015-CC1210082-42245,2015-08-29,2015-09-02,CC-1210082,TEC-PH-5268,2142.3,5,556.9,363.1,0,High,Standard Class
ID-2015-RD1993092-42140,2015-05-16,2015-05-18,RD-1993092,OFF-AP-4961,1900.58,6,-348.52,360.04,0.4,High,Second Class
CM-2013-BP123022-41621,2013-12-13,2013-12-15,BP-123022,OFF-AP-4733,1840.68,6,496.98,359.58,0,Critical,First Class
ES-2012-SA20830139-40998,2012-03-30,2012-04-03,SA-20830139,FUR-BO-5950,2624.04,6,446.04,359.28,0,High,Standard Class
IN-2013-EM1381058-41308,2013-02-03,2013-02-07,EM-1381058,FUR-BO-5762,3076.5,7,215.25,359.27,0,Medium,Second Class
IN-2014-CS12175130-41788,2014-05-29,2014-06-01,CS-12175130,TEC-PH-5356,3181.77,6,344.97,359.09,0.17,Medium,Second Class
IT-2013-JD16060120-41515,2013-08-29,2013-09-01,JD-16060120,OFF-ST-5691,1392.63,11,-139.56,358.96,0.1,Critical,First Class
IN-2012-GH1466527-41074,2012-06-14,2012-06-16,GH-1466527,FUR-CH-5412,1296.24,8,285.12,358.85,0,Critical,First Class
IN-2015-CM1193527-42244,2015-08-28,2015-08-31,CM-1193527,OFF-AP-3578,1682.91,3,487.98,358.51,0,Medium,First Class
MX-2012-JB1600093-41208,2012-10-26,2012-10-27,JB-1600093,TEC-PH-5839,1278,3,89.46,358.176,0,Critical,First Class
RS-2015-RB9465108-42082,2015-03-19,2015-03-23,RB-9465108,TEC-PH-5268,2570.76,4,976.8,357.89,0,Medium,Second Class
MX-2015-RB1979518-42258,2015-09-11,2015-09-18,RB-1979518,FUR-TA-3763,2332.96,5,349.86,357.789,0.2,Low,Standard Class
ID-2013-PO191957-41514,2013-08-28,2013-08-28,PO-191957,FUR-BO-5762,1582.2,6,-870.3,357.21,0.4,Critical,Same Day
CA-2015-AS10090140-42264,2015-09-17,2015-09-19,AS-100901406,TEC-AC-5138,71.98,3,19.79,16.53,0.2,Critical,First Class
IN-2014-TS212057-41852,2014-08-01,2014-08-04,TS-212057,FUR-TA-5053,1512,6,498.96,356.84,0,Critical,Second Class
CA-2014-AS10090140-41812,2014-06-22,2014-06-27,AS-100901406,OFF-BI-5638,186.14,6,60.5,15.46,0.2,High,Standard Class
SF-2015-MV8190117-42362,2015-12-24,2015-12-27,MV-8190117,TEC-PH-3148,2550,4,714,355.92,0,Medium,First Class
CA-2015-AS10090140-42264,2015-09-17,2015-09-19,AS-100901406,TEC-AC-5094,47.98,2,14.4,13.56,0.2,Critical,First Class
ES-2013-BD11560139-41327,2013-02-22,2013-02-25,BD-11560139,FUR-CH-4655,2285.7,5,845.7,355.06,0,High,First Class
IN-2015-PS1876059-42288,2015-10-11,2015-10-13,PS-1876059,FUR-BO-3648,1029.26,9,10.82,354.47,0.07,Critical,Second Class
US-2015-FM1421551-42115,2015-04-21,2015-04-23,FM-1421551,TEC-CO-4577,1058.28,5,-2.12,354.423,0.002,Critical,Second Class
IN-2014-CA1277558-41802,2014-06-12,2014-06-17,CA-1277558,TEC-PH-3149,5751.54,9,2817.99,353.85,0,Medium,Standard Class
ES-2014-CD1279048-41899,2014-09-17,2014-09-20,CD-1279048,FUR-BO-5969,2442.07,7,-244.25,353.57,0.1,High,First Class
IN-2015-NL1831092-42266,2015-09-19,2015-09-19,NL-1831092,OFF-ST-6046,1190.52,6,178.56,353.42,0,Critical,Same Day
IT-2015-TB2105545-42334,2015-11-26,2015-12-03,TB-2105545,OFF-AP-4502,3150.82,7,-35.09,353.04,0.1,Medium,Standard Class
ES-2015-NF1847548-42248,2015-09-01,2015-09-01,NF-1847548,TEC-CO-3595,1599.9,5,719.85,352.79,0,Critical,Same Day
IN-2015-KD1649527-42175,2015-06-20,2015-06-26,KD-1649527,FUR-BO-3627,2063.4,5,123.75,352.64,0,Low,Standard Class
HU-2015-EH412557-42300,2015-10-23,2015-10-25,EH-412557,OFF-ST-5702,1269.9,6,558.72,352.52,0,High,First Class
IN-2012-KB1660058-41136,2012-08-15,2012-08-19,KB-1660058,FUR-BO-3639,3274.02,9,261.9,351.08,0,Medium,Standard Class
MX-2015-CS1246093-42259,2015-09-12,2015-09-14,CS-1246093,TEC-PH-5841,848.32,2,110.28,351.067,0,Critical,First Class
CA-2015-AS10090140-42096,2015-04-02,2015-04-05,AS-100901402,OFF-ST-4516,94.2,6,23.55,12.42,0,High,Second Class
ES-2015-MG1769564-42018,2015-01-14,2015-01-16,MG-1769564,TEC-CO-6012,2847.36,8,711.84,350.68,0,High,First Class
ID-2015-VF21715102-42321,2015-11-13,2015-11-15,VF-21715102,FUR-CH-5380,1725.75,5,-483.3,350.68,0.25,Critical,Second Class
ID-2014-AM1070559-41803,2014-06-13,2014-06-13,AM-1070559,TEC-CO-4568,1479.31,6,-63.65,350.31,0.07,High,Same Day
CA-2015-AS10090140-42264,2015-09-17,2015-09-19,AS-100901406,FUR-FU-4050,22.51,3,2.25,5.83,0.2,Critical,First Class
IN-2015-BP11290113-42269,2015-09-22,2015-09-25,BP-11290113,TEC-CO-4588,1282.23,9,12.69,349.88,0,Critical,Second Class
AO-2012-HZ49504-40916,2012-01-08,2012-01-13,HZ-49504,FUR-BO-4850,2478.6,6,49.5,349.87,0,High,Standard Class
CA-2012-AS10090140-41173,2012-09-21,2012-09-28,AS-100901406,FUR-FU-3844,97.44,3,35.08,5.5,0,Medium,Standard Class
IN-2014-EM1382566-41850,2014-07-30,2014-07-30,EM-1382566,TEC-CO-4578,959.76,3,460.62,348.48,0,Critical,Same Day
US-2015-AS10090140-42341,2015-12-03,2015-12-06,AS-100901408,OFF-AR-5285,34.65,3,10.4,4.99,0,Medium,First Class
IN-2015-BS1180059-42124,2015-04-30,2015-05-04,BS-1180059,OFF-AP-4504,4135.64,10,847.04,348.08,0.17,Medium,Standard Class
MX-2012-DV1346539-41179,2012-09-27,2012-09-29,DV-1346539,FUR-BO-5951,2325.28,8,511.52,347.815,0,High,Second Class
IN-2015-MB173057-42179,2015-06-24,2015-06-28,MB-173057,FUR-BO-5948,5486.67,14,2316.51,346.6,0.1,Medium,Standard Class
IT-2012-PC19000120-41004,2012-04-05,2012-04-07,PC-19000120,OFF-ST-5700,1523.66,8,-50.98,345.81,0.1,High,First Class
IT-2015-CA1231045-42223,2015-08-07,2015-08-09,CA-1231045,TEC-PH-5355,1625.24,3,-76.57,345.78,0.15,Critical,Second Class
CA-2015-AS10090140-42096,2015-04-02,2015-04-05,AS-100901402,OFF-FA-6129,28.4,5,13.35,4.46,0,High,Second Class
ES-2015-MB1808545-42049,2015-02-14,2015-02-16,MB-1808545,OFF-ST-6261,734.94,4,130.62,344.98,0.1,Critical,First Class
CA-2012-AS10090140-41266,2012-12-23,2012-12-25,AS-100901404,OFF-AP-3367,13.97,1,3.63,2.16,0,High,First Class
RO-2013-DB3660107-41503,2013-08-17,2013-08-19,DB-3660107,FUR-CH-5456,1391.52,8,69.36,344.5,0,Critical,Second Class
CA-2013-AS10090140-41587,2013-11-09,2013-11-13,AS-100901402,OFF-EN-2848,26.22,3,12.32,2.15,0,Medium,Standard Class
MX-2013-BG1174018-41493,2013-08-07,2013-08-08,BG-1174018,OFF-AP-4960,2461.06,7,566.02,343.809,0,High,First Class
CA-2014-AS10090140-41812,2014-06-22,2014-06-27,AS-100901406,OFF-BI-6094,36.56,5,12.8,2.02,0.2,High,Standard Class
CA-2014-AS10090140-41762,2014-05-03,2014-05-07,AS-100901402,OFF-ST-3078,18.94,3,-3.79,1.79,0.2,Medium,Standard Class
IN-2013-KB1631578-41495,2013-08-09,2013-08-11,KB-1631578,TEC-MA-5005,1226.19,7,612.99,340.09,0,Critical,First Class
ID-2014-PK190757-41691,2014-02-21,2014-02-22,PK-190757,FUR-TA-3359,1809.26,5,-258.5,339.47,0.3,High,First Class
ID-2013-CS121757-41473,2013-07-18,2013-07-19,CS-121757,TEC-AC-3402,1863,8,393.24,339.06,0.1,High,First Class
CA-2014-AS10090140-41894,2014-09-12,2014-09-17,AS-100901402,OFF-LA-6021,6,2,2.1,1.46,0.2,High,Standard Class
ES-2015-AF1088545-42103,2015-04-09,2015-04-12,AF-1088545,OFF-ST-6049,1244.19,7,-13.92,338.33,0.1,Critical,First Class
ES-2013-SJ2050045-41443,2013-06-18,2013-06-20,SJ-2050045,FUR-TA-3343,2364.1,4,-218.3,338.1,0.35,Medium,Second Class
ES-2014-DM1295545-42004,2014-12-31,2015-01-02,DM-1295545,TEC-CO-4590,1946.31,6,114.45,337.93,0.15,High,First Class
CA-2014-AS10090140-41762,2014-05-03,2014-05-07,AS-100901402,OFF-ST-6158,12.67,3,-3.17,1.42,0.2,Medium,Standard Class
IT-2013-CC1261048-41289,2013-01-15,2013-01-17,CC-1261048,OFF-AP-4497,2283.71,9,-0.22,337.07,0.1,High,First Class
CG-2013-BW106533-41437,2013-06-12,2013-06-14,BW-106533,TEC-PH-5840,2549.76,4,1172.88,336.65,0,Medium,First Class
IN-2015-BE114557-42080,2015-03-17,2015-03-22,BE-114557,TEC-CO-4568,3299.56,14,366.28,336.02,0.1,Medium,Second Class
ES-2013-TG2164014-41591,2013-11-13,2013-11-17,TG-2164014,OFF-AP-3867,2489.4,9,273.78,335.95,0,High,Standard Class
CA-2014-AS10090140-41762,2014-05-03,2014-05-07,AS-100901402,OFF-LA-3224,5.04,2,1.76,1.35,0.2,Medium,Standard Class
CA-2015-AS10090140-42264,2015-09-17,2015-09-19,AS-100901406,OFF-BI-3473,3.44,2,-2.76,1.31,0.7,Critical,First Class
ES-2015-VM2168545-42140,2015-05-16,2015-05-19,VM-2168545,FUR-BO-5971,1189.24,9,250.99,334.23,0.1,High,First Class
CA-2013-AS10090140-41587,2013-11-09,2013-11-13,AS-100901402,OFF-BI-3473,17.22,3,7.92,1.3,0,Medium,Standard Class
MX-2015-SC2069539-42360,2015-12-22,2015-12-24,SC-2069539,FUR-CH-4530,1269.6,4,355.44,333.148,0,High,First Class
ID-2014-SN2056097-41896,2014-09-14,2014-09-14,SN-2056097,TEC-PH-3148,3499.16,11,-3009.44,333.1,0.5,Medium,Same Day
ID-2014-CD122807-41646,2014-01-07,2014-01-13,CD-122807,FUR-TA-5059,2993.03,5,726.83,333.06,0.3,Medium,Standard Class
ES-2015-CC1210045-42182,2015-06-27,2015-06-27,CC-1210045,TEC-CO-3595,815.95,3,287.92,333.02,0.15,Critical,Same Day
ES-2013-BG1103544-41468,2013-07-13,2013-07-16,BG-1103544,TEC-MA-5502,1245,4,161.76,332.96,0,Critical,Second Class
IN-2015-CC125507-42046,2015-02-11,2015-02-11,CC-125507,TEC-CO-3706,1027.73,8,182.69,332.2,0.1,Critical,Same Day
IN-2015-AB101057-42153,2015-05-29,2015-06-05,AB-101057,TEC-CO-3609,1703.03,5,737.93,332.14,0.1,Low,Standard Class
IN-2015-SV2078559-42110,2015-04-16,2015-04-18,SV-2078559,OFF-ST-6049,1803.08,11,-130.39,332.13,0.17,High,Second Class
ES-2015-HW1493545-42335,2015-11-27,2015-11-29,HW-1493545,FUR-BO-5798,676.49,5,195.29,330.51,0.1,Critical,First Class
IN-2012-AS1028558-41221,2012-11-08,2012-11-10,AS-1028558,FUR-CH-5447,969.36,7,348.81,330.01,0,Critical,First Class
ES-2015-LD1685545-42265,2015-09-18,2015-09-18,LD-1685545,FUR-BO-3639,1637.01,5,90.81,329.73,0.1,High,Same Day
MX-2015-NS1850528-42059,2015-02-24,2015-02-27,NS-1850528,TEC-CO-6010,1655.96,7,13.2,329.577,0.002,High,First Class
MX-2014-CM1271582-41885,2014-09-03,2014-09-05,CM-1271582,FUR-CH-5379,976.96,4,232,328.659,0.2,Critical,First Class
IN-2014-VG2180527-41996,2014-12-23,2014-12-25,VG-2180527,FUR-BO-3641,731.34,2,175.5,328.35,0,Critical,First Class
GH-2015-JD606049-42172,2015-06-17,2015-06-19,JD-606049,OFF-AP-4956,1239,4,0,327.94,0,Critical,First Class
ID-2015-MG17680144-42078,2015-03-15,2015-03-17,MG-17680144,FUR-CH-5378,1680.61,5,368.26,327.81,0.27,High,Second Class
IN-2015-CD1228058-42197,2015-07-12,2015-07-13,CD-1228058,FUR-BO-5763,2190.75,5,65.7,327.55,0,Medium,First Class
ES-2015-DB13210139-42164,2015-06-09,2015-06-12,DB-13210139,TEC-MA-4206,935.17,4,114.25,327.11,0.1,Critical,First Class
ES-2015-CS118608-42292,2015-10-15,2015-10-17,CS-118608,OFF-ST-4057,1026.96,8,441.36,326.35,0,Critical,Second Class
IN-2015-AF1088558-42222,2015-08-06,2015-08-09,AF-1088558,TEC-PH-3148,2550,4,280.44,326.32,0,High,Second Class
ID-2013-BN11470130-41633,2013-12-25,2013-12-28,BN-11470130,TEC-PH-5267,2667.54,5,-417.81,326.27,0.17,Medium,Second Class
ES-2013-GG1465045-41615,2013-12-07,2013-12-07,GG-1465045,TEC-CO-4792,1224.71,4,-129.73,326.27,0.15,High,Same Day
ES-2014-EM1406548-41775,2014-05-16,2014-05-20,EM-1406548,TEC-PH-3805,2605.92,4,1042.32,326.05,0,High,Second Class
IR-2014-BS166560-41807,2014-06-17,2014-06-18,BS-166560,OFF-ST-5700,2962.68,14,207.06,325.93,0,Medium,First Class
IN-2015-AC1045058-42311,2015-11-03,2015-11-07,AC-1045058,FUR-TA-4711,2664,5,905.7,325.54,0,Medium,Standard Class
ES-2013-CK1220564-41422,2013-05-28,2013-05-31,CK-1220564,TEC-CO-4592,1513.56,4,741.6,325.45,0,Critical,First Class
